wl,sample11m,sample12m,sample13m,sample14m,sample15m,sample16m,sample17m,sample18m,sample19m,sample20m,sample21m,sample22m,sample23m,sample24m,sample25m,sample26m,sample27m,sample28m,sample29m,sample30m,sample31p,sample32p,sample33p,sample34p,sample35p,sample36p,sample37p,sample38p,sample39f,sample40f,sample41f,sample42f,sample43f,sample44f,sample45f,sample46f,sample47f ,sample48f,sample49f,sample50f,sample51f,sample52f,sample53t,sample54t,sample55t,sample56t,sample57t,sample58t,sample59t,sample60t,sample61t,sample62t,sample63t,sample64t,sample65t,sample66t,sample67t,sample68t,sample69t,sample70t,sample71t,sample72t,sample73t,sample74t,sample75t,sample76t,sample77t,sample78t,sample79t,sample80t,sample81t,sample82t,sample83t
476.674,17.33666667,19.11666667,20.42666667,18.47,19.54,19.65666667,20.12333333,17.55,18.81,19.192,20.02333333,17.47666667,18.49333333,16.35,19.5075,18.85666667,18.645,19.8275,19.83166667,19.03666667,18.205,17.71,19.2675,17.11,18.43333333,19.06,17.40666667,18.8175,3.303333333,3.683333333,2.69,1.455,2.033333333,1.64,3.1,2.4875,2.3875,1.786666667,3.21,1.94,2.046666667,1.886666667,2.69,3.82,2.76,2.823333333,5.77,4.323333333,3.143333333,5.093333333,4.77,4.963333333,2.543333333,2.913333333,2.116666667,5.546666667,4.313333333,1.936666667,3.316666667,1.09,3.01,2.713333333,2.74,1.946666667,2.286666667,4.826666667,4.866666667,3.376666667,3.973333333,3.323333333,3.123333333,3,3.015
477.029,17.28,19.04666667,20.38666667,18.44666667,19.50333333,19.65666667,20.1,17.52666667,18.79,19.15,19.98333333,17.43666667,18.46333333,16.2925,19.4825,18.84166667,18.605,19.8175,19.81833333,18.99333333,18.2175,17.71333333,19.2775,17.11,18.45333333,19.08,17.39666667,18.825,3.293333333,3.686666667,2.685,1.455,2.026666667,1.646666667,3.106666667,2.49,2.3925,1.79,3.2125,1.94,2.04,1.883333333,2.68,3.823333333,2.753333333,2.81,5.763333333,4.32,3.14,5.076666667,4.763333333,4.946666667,2.526666667,2.89,2.116666667,5.533333333,4.303333333,1.926666667,3.31,1.093333333,2.996666667,2.713333333,2.736666667,1.943333333,2.28,4.816666667,4.86,3.376666667,3.973333333,3.31,3.116666667,3,3.0075
477.384,17.23,18.97,20.36333333,18.41666667,19.47333333,19.66666667,20.09666667,17.51,18.77333333,19.086,19.91333333,17.4,18.42333333,16.2275,19.4475,18.83666667,18.5525,19.8,19.80166667,18.94333333,18.2,17.69333333,19.275,17.09,18.45333333,19.056,17.39,18.7975,3.296666667,3.686666667,2.685,1.46,2.023333333,1.64,3.09,2.475,2.3775,1.776666667,3.195,1.94,2.046666667,1.883333333,2.68,3.82,2.743333333,2.81,5.756666667,4.306666667,3.14,5.07,4.76,4.946666667,2.523333333,2.873333333,2.113333333,5.52,4.306666667,1.923333333,3.3,1.096666667,2.99,2.71,2.723333333,1.943333333,2.27,4.806666667,4.846666667,3.37,3.976666667,3.303333333,3.116666667,2.996666667,3.005
477.739,17.16666667,18.91,20.33333333,18.37666667,19.43,19.64666667,20.08666667,17.46,18.72666667,19.032,19.85333333,17.34666667,18.36333333,16.145,19.4325,18.81166667,18.4925,19.7775,19.785,18.88333333,18.1625,17.66,19.25,17.0575,18.42,19.024,17.33,18.7675,3.286666667,3.663333333,2.675,1.46,2.01,1.636666667,3.083333333,2.4625,2.375,1.77,3.185,1.925,2.04,1.876666667,2.66,3.813333333,2.74,2.806666667,5.746666667,4.303333333,3.123333333,5.073333333,4.746666667,4.943333333,2.52,2.87,2.113333333,5.513333333,4.293333333,1.916666667,3.31,1.093333333,2.983333333,2.71,2.723333333,1.936666667,2.266666667,4.806666667,4.843333333,3.36,3.973333333,3.296666667,3.11,2.996666667,3.0025
478.094,17.09333333,18.84666667,20.30333333,18.34,19.38333333,19.62666667,20.07666667,17.41666667,18.68,18.972,19.78666667,17.28666667,18.31,16.0775,19.4075,18.805,18.455,19.76,19.77833333,18.84333333,18.1125,17.61666667,19.21,17.0175,18.38666667,18.982,17.27666667,18.725,3.28,3.653333333,2.665,1.46,2,1.646666667,3.093333333,2.475,2.385,1.776666667,3.1875,1.915,2.05,1.866666667,2.67,3.806666667,2.736666667,2.796666667,5.736666667,4.293333333,3.106666667,5.073333333,4.74,4.936666667,2.513333333,2.86,2.116666667,5.513333333,4.283333333,1.916666667,3.303333333,1.086666667,2.97,2.696666667,2.72,1.93,2.263333333,4.8,4.816666667,3.353333333,3.97,3.286666667,3.116666667,2.99,2.9975
478.449,16.99666667,18.77333333,20.28333333,18.28666667,19.33333333,19.59,20.1,17.37,18.63666667,18.902,19.71333333,17.22,18.25333333,16.0075,19.3875,18.785,18.3925,19.735,19.77,18.79,18.06,17.57,19.17,16.9625,18.34666667,18.934,17.22333333,18.6925,3.28,3.64,2.65,1.455,1.996666667,1.63,3.073333333,2.4625,2.37,1.763333333,3.175,1.915,2.033333333,1.856666667,2.67,3.806666667,2.74,2.806666667,5.736666667,4.296666667,3.113333333,5.066666667,4.736666667,4.946666667,2.52,2.87,2.133333333,5.516666667,4.283333333,1.93,3.306666667,1.093333333,2.976666667,2.693333333,2.723333333,1.936666667,2.266666667,4.793333333,4.813333333,3.36,3.976666667,3.303333333,3.116666667,3,3
478.804,16.92666667,18.70666667,20.27666667,18.22333333,19.28,19.54,20.11666667,17.30666667,18.59,18.814,19.64,17.14333333,18.18666667,15.9125,19.3575,18.75,18.325,19.71,19.75666667,18.72,17.9925,17.52333333,19.1225,16.9075,18.31333333,18.89,17.18,18.66,3.27,3.633333333,2.625,1.455,1.996666667,1.62,3.053333333,2.4575,2.3625,1.76,3.165,1.91,2.033333333,1.846666667,2.67,3.8,2.733333333,2.793333333,5.726666667,4.283333333,3.103333333,5.063333333,4.73,4.943333333,2.52,2.856666667,2.136666667,5.503333333,4.28,1.926666667,3.29,1.1,2.973333333,2.683333333,2.713333333,1.93,2.27,4.79,4.793333333,3.353333333,3.973333333,3.29,3.11,2.993333333,3
479.159,16.83,18.63333333,20.24,18.15333333,19.20666667,19.49666667,20.15333333,17.25,18.53333333,18.724,19.55,17.09333333,18.12666667,15.8325,19.335,18.755,18.2725,19.6975,19.76666667,18.68,17.91,17.45333333,19.0825,16.8475,18.25666667,18.822,17.12,18.625,3.25,3.606666667,2.6,1.45,1.993333333,1.626666667,3.056666667,2.4625,2.36,1.753333333,3.1725,1.9,2.016666667,1.83,2.69,3.796666667,2.723333333,2.786666667,5.723333333,4.276666667,3.106666667,5.053333333,4.73,4.946666667,2.516666667,2.856666667,2.15,5.493333333,4.283333333,1.93,3.286666667,1.11,2.97,2.68,2.72,1.936666667,2.273333333,4.793333333,4.796666667,3.36,3.97,3.28,3.106666667,2.993333333,3
479.513,16.71333333,18.55666667,20.23666667,18.09333333,19.14333333,19.46666667,20.21666667,17.21333333,18.45333333,18.628,19.47,17.03333333,18.07,15.765,19.3175,18.755,18.2325,19.7025,19.81,18.65333333,17.8175,17.38666667,19.045,16.775,18.19666667,18.746,17.03666667,18.5925,3.236666667,3.6,2.59,1.44,1.993333333,1.606666667,3.033333333,2.4525,2.3425,1.74,3.155,1.905,2.01,1.833333333,2.68,3.773333333,2.71,2.77,5.693333333,4.246666667,3.086666667,5.03,4.706666667,4.92,2.5,2.836666667,2.14,5.473333333,4.26,1.923333333,3.283333333,1.093333333,2.95,2.66,2.71,1.923333333,2.263333333,4.776666667,4.776666667,3.35,3.95,3.256666667,3.093333333,2.97,2.9925
479.868,16.61,18.49333333,20.21,18.06,19.11,19.46666667,20.32666667,17.17333333,18.39666667,18.566,19.41333333,16.96666667,18.04,15.6975,19.31,18.76333333,18.1925,19.7075,19.86333333,18.63333333,17.735,17.33666667,19.03,16.725,18.14333333,18.68,16.97,18.56,3.213333333,3.58,2.57,1.44,1.983333333,1.606666667,3.03,2.4475,2.335,1.733333333,3.14,1.9,2.003333333,1.823333333,2.69,3.756666667,2.693333333,2.753333333,5.693333333,4.23,3.066666667,5.013333333,4.696666667,4.896666667,2.493333333,2.82,2.14,5.446666667,4.243333333,1.92,3.273333333,1.083333333,2.926666667,2.646666667,2.696666667,1.93,2.263333333,4.76,4.76,3.333333333,3.943333333,3.24,3.076666667,2.95,2.9925
480.223,16.59,18.44,20.19333333,18.08,19.14666667,19.52,20.46,17.19666667,18.40333333,18.546,19.40333333,16.93666667,18.01666667,15.6575,19.315,18.78333333,18.1575,19.73,19.92,18.61333333,17.715,17.32333333,19.065,16.72,18.14666667,18.646,16.94666667,18.5675,3.21,3.586666667,2.565,1.435,1.983333333,1.6,3.03,2.445,2.3275,1.73,3.135,1.905,2,1.83,2.69,3.756666667,2.693333333,2.746666667,5.693333333,4.216666667,3.053333333,5.01,4.706666667,4.886666667,2.483333333,2.81,2.14,5.436666667,4.236666667,1.93,3.266666667,1.076666667,2.926666667,2.646666667,2.693333333,1.933333333,2.26,4.756666667,4.756666667,3.333333333,3.936666667,3.236666667,3.07,2.943333333,2.9975
480.578,16.56,18.37333333,20.13333333,18.09666667,19.17666667,19.55,20.53333333,17.22,18.41,18.516,19.36333333,16.87666667,17.96,15.5825,19.2825,18.75,18.0875,19.7025,19.91,18.55,17.7075,17.33,19.0975,16.7175,18.14666667,18.63,16.95,18.5725,3.213333333,3.593333333,2.565,1.44,1.993333333,1.593333333,3.03,2.4475,2.32,1.726666667,3.1275,1.9,2.013333333,1.84,2.69,3.76,2.686666667,2.746666667,5.696666667,4.216666667,3.053333333,5.01,4.713333333,4.89,2.48,2.796666667,2.15,5.426666667,4.236666667,1.926666667,3.27,1.076666667,2.916666667,2.64,2.7,1.936666667,2.256666667,4.756666667,4.75,3.34,3.933333333,3.24,3.066666667,2.943333333,3.01
480.932,16.51666667,18.28,20.06333333,18.10333333,19.17666667,19.56333333,20.50333333,17.20333333,18.4,18.448,19.27666667,16.79666667,17.87666667,15.4925,19.22,18.69,17.9975,19.635,19.85,18.45333333,17.7125,17.31,19.1025,16.7075,18.14333333,18.606,16.93666667,18.5375,3.213333333,3.593333333,2.565,1.44,1.993333333,1.596666667,3.03,2.4475,2.3275,1.726666667,3.1325,1.89,2.02,1.843333333,2.7,3.77,2.69,2.753333333,5.7,4.22,3.063333333,5.016666667,4.72,4.886666667,2.486666667,2.803333333,2.153333333,5.423333333,4.236666667,1.92,3.276666667,1.08,2.926666667,2.646666667,2.706666667,1.94,2.263333333,4.753333333,4.753333333,3.346666667,3.936666667,3.246666667,3.073333333,2.95,3.0225
481.287,16.5,18.21333333,20.01,18.10666667,19.16666667,19.57666667,20.44666667,17.19,18.4,18.398,19.21,16.74,17.81,15.4175,19.1825,18.65,17.9175,19.58,19.78,18.37666667,17.7225,17.30333333,19.085,16.7025,18.15,18.612,16.92666667,18.515,3.216666667,3.596666667,2.555,1.445,1.996666667,1.6,3.03,2.4525,2.33,1.73,3.145,1.88,2.016666667,1.843333333,2.7,3.773333333,2.686666667,2.75,5.696666667,4.22,3.066666667,5.01,4.72,4.876666667,2.483333333,2.796666667,2.156666667,5.416666667,4.236666667,1.92,3.276666667,1.08,2.92,2.643333333,2.703333333,1.936666667,2.27,4.746666667,4.746666667,3.34,3.94,3.24,3.066666667,2.946666667,3.015
481.641,16.49666667,18.16,19.96666667,18.10666667,19.15,19.57666667,20.39,17.18,18.41333333,18.352,19.15,16.69,17.74666667,15.35,19.135,18.61666667,17.8625,19.545,19.735,18.30666667,17.74,17.3,19.075,16.71,18.14666667,18.626,16.92666667,18.5075,3.22,3.603333333,2.575,1.45,2,1.596666667,3.033333333,2.4475,2.3275,1.73,3.1475,1.88,2.03,1.853333333,2.7,3.766666667,2.69,2.746666667,5.693333333,4.216666667,3.056666667,5.003333333,4.716666667,4.866666667,2.483333333,2.793333333,2.153333333,5.403333333,4.233333333,1.92,3.276666667,1.076666667,2.913333333,2.643333333,2.7,1.933333333,2.26,4.74,4.746666667,3.336666667,3.936666667,3.236666667,3.06,2.94,3.01
481.996,16.49333333,18.11666667,19.93,18.10333333,19.14333333,19.58333333,20.35333333,17.16666667,18.42666667,18.316,19.10666667,16.64333333,17.69666667,15.2925,19.105,18.59666667,17.8175,19.5175,19.70666667,18.24666667,17.7375,17.29,19.0525,16.7,18.13666667,18.624,16.91666667,18.47,3.226666667,3.606666667,2.58,1.455,2,1.596666667,3.033333333,2.4425,2.3275,1.723333333,3.1525,1.875,2.043333333,1.853333333,2.7,3.763333333,2.69,2.746666667,5.69,4.22,3.056666667,5,4.72,4.863333333,2.486666667,2.79,2.156666667,5.393333333,4.226666667,1.916666667,3.276666667,1.076666667,2.906666667,2.64,2.703333333,1.94,2.27,4.73,4.74,3.33,3.93,3.236666667,3.06,2.936666667,3.0125
482.35,16.47333333,18.07333333,19.88666667,18.10666667,19.14333333,19.59,20.33,17.16,18.42666667,18.268,19.05666667,16.59,17.63666667,15.235,19.0825,18.565,17.7775,19.485,19.67166667,18.19333333,17.7175,17.26666667,19.025,16.6875,18.12,18.61,16.9,18.445,3.236666667,3.62,2.585,1.46,2.003333333,1.6,3.033333333,2.4375,2.3275,1.723333333,3.15,1.885,2.053333333,1.86,2.71,3.763333333,2.693333333,2.746666667,5.696666667,4.213333333,3.063333333,5.003333333,4.716666667,4.866666667,2.486666667,2.79,2.163333333,5.393333333,4.223333333,1.916666667,3.283333333,1.083333333,2.906666667,2.643333333,2.71,1.943333333,2.266666667,4.73,4.743333333,3.333333333,3.93,3.24,3.06,2.93,3.0175
482.705,16.43,18.02333333,19.86333333,18.08666667,19.11333333,19.58,20.31,17.14666667,18.41,18.226,18.99333333,16.54666667,17.59333333,15.185,19.055,18.54833333,17.74,19.46,19.64333333,18.14666667,17.705,17.24,19,16.67,18.1,18.592,16.87,18.415,3.24,3.616666667,2.585,1.465,2.01,1.603333333,3.036666667,2.4425,2.3275,1.72,3.1575,1.88,2.05,1.86,2.71,3.766666667,2.686666667,2.746666667,5.696666667,4.216666667,3.063333333,5,4.72,4.87,2.49,2.786666667,2.173333333,5.393333333,4.223333333,1.92,3.29,1.083333333,2.906666667,2.66,2.723333333,1.953333333,2.276666667,4.736666667,4.74,3.34,3.933333333,3.243333333,3.07,2.933333333,3.02
483.059,16.37,17.97333333,19.83666667,18.06333333,19.09,19.55666667,20.3,17.11666667,18.37,18.17,18.94666667,16.49666667,17.54333333,15.1425,19.0225,18.525,17.695,19.435,19.62166667,18.10666667,17.6675,17.20666667,18.9775,16.635,18.07333333,18.564,16.84,18.39,3.236666667,3.613333333,2.58,1.455,2,1.6,3.03,2.44,2.33,1.713333333,3.1525,1.88,2.05,1.853333333,2.72,3.766666667,2.683333333,2.743333333,5.7,4.22,3.063333333,5,4.723333333,4.87,2.493333333,2.786666667,2.176666667,5.393333333,4.23,1.923333333,3.296666667,1.09,2.903333333,2.656666667,2.726666667,1.956666667,2.276666667,4.733333333,4.733333333,3.343333333,3.933333333,3.25,3.07,2.936666667,3.02
483.414,16.31666667,17.92333333,19.80666667,18.03666667,19.05333333,19.54,20.29666667,17.07333333,18.32333333,18.114,18.88333333,16.43666667,17.5,15.095,18.9775,18.495,17.6375,19.405,19.59666667,18.05666667,17.6275,17.16333333,18.945,16.59,18.04,18.51,16.80333333,18.35,3.233333333,3.6,2.575,1.455,1.996666667,1.59,3.023333333,2.4275,2.3225,1.703333333,3.1475,1.875,2.043333333,1.853333333,2.73,3.763333333,2.683333333,2.743333333,5.703333333,4.216666667,3.063333333,5.003333333,4.726666667,4.87,2.486666667,2.786666667,2.186666667,5.386666667,4.223333333,1.926666667,3.3,1.09,2.9,2.653333333,2.73,1.956666667,2.273333333,4.723333333,4.726666667,3.343333333,3.933333333,3.25,3.076666667,2.933333333,3.0275
483.768,16.26,17.86666667,19.76666667,18.00666667,19.02333333,19.50666667,20.30666667,17.04,18.29333333,18.052,18.83333333,16.38333333,17.43333333,15.035,18.9325,18.45833333,17.58,19.3725,19.57166667,18,17.5875,17.11666667,18.9125,16.555,18.01,18.46,16.76,18.3175,3.233333333,3.606666667,2.575,1.46,2.003333333,1.583333333,3.016666667,2.425,2.315,1.7,3.14,1.885,2.043333333,1.853333333,2.74,3.756666667,2.676666667,2.736666667,5.706666667,4.213333333,3.053333333,4.996666667,4.72,4.866666667,2.483333333,2.78,2.19,5.383333333,4.22,1.923333333,3.31,1.086666667,2.893333333,2.65,2.733333333,1.956666667,2.266666667,4.72,4.716666667,3.346666667,3.936666667,3.246666667,3.07,2.936666667,3.02
484.122,16.21333333,17.80333333,19.72,17.98333333,18.99333333,19.49,20.30666667,17.01333333,18.26333333,18,18.78,16.33333333,17.38,14.975,18.905,18.44166667,17.53,19.3375,19.555,17.95333333,17.5475,17.08,18.8925,16.5225,17.98333333,18.42,16.73333333,18.2775,3.236666667,3.603333333,2.57,1.455,2,1.58,3.016666667,2.42,2.3075,1.693333333,3.1375,1.88,2.046666667,1.853333333,2.74,3.746666667,2.666666667,2.73,5.7,4.213333333,3.05,4.99,4.716666667,4.856666667,2.476666667,2.776666667,2.193333333,5.383333333,4.216666667,1.926666667,3.31,1.086666667,2.893333333,2.646666667,2.73,1.956666667,2.26,4.713333333,4.706666667,3.34,3.923333333,3.24,3.066666667,2.936666667,3.02
484.477,16.17,17.76,19.69,17.96333333,18.97,19.47666667,20.29333333,16.98666667,18.23666667,17.962,18.72333333,16.29,17.33333333,14.93,18.8825,18.41666667,17.485,19.31,19.53,17.91,17.5175,17.04666667,18.8675,16.4925,17.95666667,18.382,16.70333333,18.2475,3.236666667,3.603333333,2.57,1.455,2.003333333,1.576666667,3.016666667,2.425,2.31,1.69,3.135,1.875,2.046666667,1.846666667,2.74,3.743333333,2.663333333,2.73,5.703333333,4.206666667,3.043333333,4.99,4.71,4.853333333,2.473333333,2.773333333,2.193333333,5.376666667,4.213333333,1.923333333,3.31,1.086666667,2.886666667,2.65,2.73,1.953333333,2.263333333,4.706666667,4.696666667,3.333333333,3.916666667,3.243333333,3.06,2.93,3.0175
484.831,16.14,17.70666667,19.64,17.95666667,18.95,19.47,20.26,16.97333333,18.22333333,17.926,18.67666667,16.25333333,17.29,14.88,18.855,18.39333333,17.435,19.2775,19.49666667,17.86,17.49,17.02,18.85,16.475,17.94666667,18.366,16.68,18.2225,3.23,3.606666667,2.565,1.455,2.003333333,1.58,3.01,2.425,2.31,1.69,3.1375,1.875,2.05,1.843333333,2.75,3.74,2.663333333,2.726666667,5.71,4.21,3.04,4.99,4.71,4.846666667,2.473333333,2.776666667,2.203333333,5.373333333,4.21,1.926666667,3.32,1.086666667,2.89,2.65,2.736666667,1.953333333,2.26,4.703333333,4.7,3.336666667,3.923333333,3.253333333,3.06,2.933333333,3.025
485.185,16.11666667,17.66333333,19.60333333,17.94666667,18.93333333,19.46333333,20.22666667,16.96333333,18.21666667,17.88,18.63,16.21333333,17.24333333,14.8325,18.8225,18.37,17.39,19.245,19.46,17.81333333,17.4875,17.01666667,18.8375,16.46,17.94,18.354,16.67333333,18.2,3.23,3.606666667,2.575,1.455,2.006666667,1.58,3.006666667,2.425,2.31,1.686666667,3.14,1.875,2.05,1.843333333,2.75,3.743333333,2.66,2.726666667,5.713333333,4.21,3.043333333,4.996666667,4.716666667,4.85,2.473333333,2.776666667,2.21,5.37,4.216666667,1.93,3.33,1.083333333,2.89,2.65,2.74,1.956666667,2.256666667,4.706666667,4.703333333,3.33,3.926666667,3.253333333,3.063333333,2.943333333,3.03
485.539,16.1,17.61666667,19.56666667,17.94666667,18.93,19.46666667,20.2,16.96333333,18.21333333,17.852,18.58666667,16.17666667,17.20333333,14.7825,18.785,18.34166667,17.34,19.22,19.42,17.75666667,17.4875,17.00666667,18.835,16.465,17.94666667,18.358,16.67666667,18.1925,3.24,3.616666667,2.575,1.455,2.006666667,1.58,3.006666667,2.42,2.31,1.686666667,3.1475,1.875,2.046666667,1.846666667,2.77,3.75,2.666666667,2.74,5.723333333,4.216666667,3.05,5.003333333,4.723333333,4.853333333,2.476666667,2.78,2.22,5.37,4.22,1.936666667,3.343333333,1.093333333,2.9,2.656666667,2.75,1.966666667,2.266666667,4.713333333,4.713333333,3.34,3.933333333,3.263333333,3.07,2.953333333,3.04
485.893,16.09333333,17.59,19.53666667,17.94333333,18.91666667,19.47,20.16333333,16.96,18.21666667,17.82,18.55333333,16.14666667,17.16333333,14.7425,18.76,18.32166667,17.305,19.1975,19.385,17.71333333,17.4925,17.01,18.82,16.4575,17.95,18.356,16.67333333,18.1775,3.246666667,3.63,2.575,1.465,2.013333333,1.586666667,3.01,2.425,2.3175,1.693333333,3.155,1.875,2.053333333,1.85,2.77,3.753333333,2.666666667,2.736666667,5.726666667,4.216666667,3.05,5.01,4.726666667,4.86,2.473333333,2.776666667,2.22,5.373333333,4.216666667,1.933333333,3.363333333,1.09,2.896666667,2.663333333,2.756666667,1.97,2.26,4.716666667,4.716666667,3.343333333,3.933333333,3.266666667,3.076666667,2.95,3.0425
486.247,16.07666667,17.55333333,19.5,17.94333333,18.90666667,19.48,20.12333333,16.96666667,18.21333333,17.794,18.52,16.11666667,17.12333333,14.705,18.74,18.30666667,17.27,19.1725,19.355,17.67333333,17.5,17,18.815,16.4525,17.95333333,18.35,16.67333333,18.165,3.243333333,3.64,2.585,1.465,2.013333333,1.593333333,3.02,2.4275,2.325,1.69,3.1575,1.865,2.056666667,1.853333333,2.77,3.76,2.673333333,2.74,5.733333333,4.22,3.06,5.016666667,4.733333333,4.86,2.476666667,2.78,2.223333333,5.376666667,4.22,1.93,3.376666667,1.09,2.9,2.67,2.766666667,1.976666667,2.27,4.72,4.72,3.346666667,3.933333333,3.273333333,3.08,2.96,3.05
486.601,16.06,17.52,19.47,17.95333333,18.90333333,19.49666667,20.08666667,16.96333333,18.21333333,17.772,18.48333333,16.08,17.08333333,14.665,18.715,18.285,17.2225,19.14,19.32166667,17.62666667,17.5075,16.99666667,18.8,16.4525,17.96,18.354,16.67,18.145,3.253333333,3.65,2.595,1.475,2.013333333,1.586666667,3.016666667,2.425,2.3225,1.69,3.1525,1.87,2.066666667,1.856666667,2.77,3.766666667,2.673333333,2.74,5.74,4.223333333,3.056666667,5.02,4.736666667,4.86,2.476666667,2.776666667,2.223333333,5.386666667,4.223333333,1.926666667,3.386666667,1.09,2.9,2.673333333,2.77,1.973333333,2.27,4.72,4.723333333,3.35,3.936666667,3.283333333,3.083333333,2.96,3.05
486.955,16.04666667,17.48333333,19.43666667,17.95333333,18.89666667,19.50333333,20.03,16.95333333,18.22666667,17.742,18.43333333,16.03333333,17.04,14.615,18.68,18.25166667,17.165,19.105,19.26833333,17.56666667,17.515,16.98,18.785,16.4425,17.97,18.354,16.68,18.115,3.27,3.663333333,2.6,1.49,2.023333333,1.59,3.023333333,2.43,2.3275,1.693333333,3.16,1.87,2.08,1.863333333,2.78,3.78,2.676666667,2.753333333,5.756666667,4.233333333,3.063333333,5.033333333,4.75,4.866666667,2.486666667,2.78,2.236666667,5.396666667,4.236666667,1.936666667,3.406666667,1.1,2.91,2.686666667,2.783333333,1.983333333,2.273333333,4.73,4.733333333,3.356666667,3.95,3.296666667,3.09,2.976666667,3.065
487.309,16.01333333,17.42666667,19.40333333,17.94,18.86333333,19.49,19.94333333,16.93666667,18.22333333,17.68,18.36333333,15.98333333,16.96333333,14.5475,18.6275,18.20833333,17.0875,19.0575,19.2,17.48666667,17.5175,16.96333333,18.7625,16.43,17.97666667,18.346,16.67666667,18.085,3.276666667,3.676666667,2.61,1.495,2.03,1.596666667,3.023333333,2.4325,2.335,1.693333333,3.1725,1.87,2.09,1.866666667,2.78,3.79,2.683333333,2.763333333,5.766666667,4.25,3.08,5.046666667,4.763333333,4.876666667,2.496666667,2.79,2.253333333,5.403333333,4.243333333,1.943333333,3.43,1.1,2.92,2.703333333,2.8,1.986666667,2.276666667,4.743333333,4.736666667,3.37,3.956666667,3.313333333,3.103333333,2.993333333,3.0675
487.663,15.94333333,17.35333333,19.35333333,17.88333333,18.78666667,19.45,19.83,16.88666667,18.18,17.598,18.26666667,15.90666667,16.88,14.46,18.565,18.15666667,17.005,18.9975,19.12166667,17.40666667,17.47,16.91,18.6975,16.3825,17.94666667,18.308,16.64333333,18.02,3.283333333,3.686666667,2.615,1.5,2.03,1.6,3.026666667,2.4325,2.3375,1.69,3.1725,1.865,2.096666667,1.866666667,2.79,3.79,2.686666667,2.763333333,5.77,4.263333333,3.086666667,5.056666667,4.763333333,4.876666667,2.5,2.79,2.26,5.403333333,4.253333333,1.943333333,3.46,1.106666667,2.92,2.716666667,2.813333333,1.99,2.283333333,4.743333333,4.743333333,3.373333333,3.96,3.326666667,3.123333333,3.003333333,3.075
488.017,15.86333333,17.28,19.31666667,17.83666667,18.72333333,19.40666667,19.74333333,16.83333333,18.13666667,17.508,18.16,15.83333333,16.79666667,14.3875,18.51,18.13166667,16.935,18.9475,19.06833333,17.32666667,17.4175,16.84333333,18.62,16.3225,17.89666667,18.246,16.58333333,17.9475,3.29,3.693333333,2.62,1.505,2.033333333,1.606666667,3.023333333,2.4375,2.345,1.696666667,3.1775,1.87,2.103333333,1.87,2.8,3.796666667,2.686666667,2.763333333,5.776666667,4.273333333,3.093333333,5.063333333,4.77,4.876666667,2.5,2.796666667,2.27,5.406666667,4.253333333,1.946666667,3.483333333,1.116666667,2.92,2.726666667,2.826666667,1.996666667,2.29,4.75,4.75,3.383333333,3.963333333,3.336666667,3.13,3.02,3.0825
